Quarter,portfolio_id,returns,asset_class
1970 Q1,US_bonds_01,NA,non_equity
1970 Q1,US_bonds_02,NA,non_equity
1970 Q1,US_bonds_03,NA,non_equity
1970 Q1,US_bonds_04,NA,non_equity
1970 Q1,US_bonds_05,NA,non_equity
1970 Q1,US_bonds_06,NA,non_equity
1970 Q1,US_bonds_07,NA,non_equity
1970 Q1,US_bonds_08,NA,non_equity
1970 Q1,US_bonds_09,NA,non_equity
1970 Q1,US_bonds_10,NA,non_equity
1970 Q1,US_bonds_11,NA,non_equity
1970 Q1,US_bonds_12,NA,non_equity
1970 Q1,US_bonds_13,NA,non_equity
1970 Q1,US_bonds_14,NA,non_equity
1970 Q1,US_bonds_15,NA,non_equity
1970 Q1,US_bonds_16,NA,non_equity
1970 Q1,US_bonds_17,NA,non_equity
1970 Q1,US_bonds_18,NA,non_equity
1970 Q1,US_bonds_19,NA,non_equity
1970 Q1,US_bonds_20,NA,non_equity
1970 Q1,Sov_bonds_01,NA,non_equity
1970 Q1,Sov_bonds_02,NA,non_equity
1970 Q1,Sov_bonds_03,NA,non_equity
1970 Q1,Sov_bonds_04,NA,non_equity
1970 Q1,Sov_bonds_05,NA,non_equity
1970 Q1,Sov_bonds_06,NA,non_equity
1970 Q1,Options_01,NA,non_equity
1970 Q1,Options_02,NA,non_equity
1970 Q1,Options_03,NA,non_equity
1970 Q1,Options_04,NA,non_equity
1970 Q1,Options_05,NA,non_equity
1970 Q1,Options_06,NA,non_equity
1970 Q1,Options_07,NA,non_equity
1970 Q1,Options_08,NA,non_equity
1970 Q1,Options_09,NA,non_equity
1970 Q1,Options_10,NA,non_equity
1970 Q1,Options_11,NA,non_equity
1970 Q1,Options_12,NA,non_equity
1970 Q1,Options_13,NA,non_equity
1970 Q1,Options_14,NA,non_equity
1970 Q1,Options_15,NA,non_equity
1970 Q1,Options_16,NA,non_equity
1970 Q1,Options_17,NA,non_equity
1970 Q1,Options_18,NA,non_equity
1970 Q1,CDS_01,NA,non_equity
1970 Q1,CDS_02,NA,non_equity
1970 Q1,CDS_03,NA,non_equity
1970 Q1,CDS_04,NA,non_equity
1970 Q1,CDS_05,NA,non_equity
1970 Q1,CDS_06,NA,non_equity
1970 Q1,CDS_07,NA,non_equity
1970 Q1,CDS_08,NA,non_equity
1970 Q1,CDS_09,NA,non_equity
1970 Q1,CDS_10,NA,non_equity
1970 Q1,CDS_11,NA,non_equity
1970 Q1,CDS_12,NA,non_equity
1970 Q1,CDS_13,NA,non_equity
1970 Q1,CDS_14,NA,non_equity
1970 Q1,CDS_15,NA,non_equity
1970 Q1,CDS_16,NA,non_equity
1970 Q1,CDS_17,NA,non_equity
1970 Q1,CDS_18,NA,non_equity
1970 Q1,CDS_19,NA,non_equity
1970 Q1,CDS_20,NA,non_equity
1970 Q1,Commod_01,NA,non_equity
1970 Q1,Commod_02,NA,non_equity
1970 Q1,Commod_03,NA,non_equity
1970 Q1,Commod_04,NA,non_equity
1970 Q1,Commod_05,NA,non_equity
1970 Q1,Commod_06,NA,non_equity
1970 Q1,Commod_07,NA,non_equity
1970 Q1,Commod_08,NA,non_equity
1970 Q1,Commod_09,NA,non_equity
1970 Q1,Commod_10,NA,non_equity
1970 Q1,Commod_11,NA,non_equity
1970 Q1,Commod_12,NA,non_equity
1970 Q1,Commod_13,NA,non_equity
1970 Q1,Commod_14,NA,non_equity
1970 Q1,Commod_15,NA,non_equity
1970 Q1,Commod_16,NA,non_equity
1970 Q1,Commod_17,NA,non_equity
1970 Q1,Commod_18,NA,non_equity
1970 Q1,Commod_19,NA,non_equity
1970 Q1,Commod_20,NA,non_equity
1970 Q1,Commod_21,NA,non_equity
1970 Q1,Commod_22,NA,non_equity
1970 Q1,Commod_23,NA,non_equity
1970 Q1,FX_01,NA,non_equity
1970 Q1,FX_02,NA,non_equity
1970 Q1,FX_03,NA,non_equity
1970 Q1,FX_04,NA,non_equity
1970 Q1,FX_05,NA,non_equity
1970 Q1,FX_06,NA,non_equity
1970 Q1,FX_07,NA,non_equity
1970 Q1,FX_08,NA,non_equity
1970 Q1,FX_09,NA,non_equity
1970 Q1,FX_10,NA,non_equity
1970 Q1,FX_11,NA,non_equity
1970 Q1,FX_12,NA,non_equity
1970 Q1,All_01,0.9096,non_equity
1970 Q1,All_02,0.9477,non_equity
1970 Q1,All_03,0.9753000000000001,non_equity
1970 Q1,All_04,1.0094,non_equity
1970 Q1,All_05,1.0306,non_equity
1970 Q1,All_06,0.8999,non_equity
1970 Q1,All_07,0.9352,non_equity
1970 Q1,All_08,1.0037,non_equity
1970 Q1,All_09,1.0433,non_equity
1970 Q1,All_10,1.0586,non_equity
1970 Q1,All_11,0.9042,non_equity
1970 Q1,All_12,0.9487,non_equity
1970 Q1,All_13,0.9613,non_equity
1970 Q1,All_14,1.034,non_equity
1970 Q1,All_15,1.0447,non_equity
1970 Q1,All_16,0.9201,non_equity
1970 Q1,All_17,0.9311,non_equity
1970 Q1,All_18,0.9982,non_equity
1970 Q1,All_19,1.0289,non_equity
1970 Q1,All_20,1.0287,non_equity
1970 Q1,All_21,0.9247,non_equity
1970 Q1,All_22,0.9773,non_equity
1970 Q1,All_23,1.0299,non_equity
1970 Q1,All_24,0.9718,non_equity
1970 Q1,All_25,1.0524,non_equity
1970 Q1,All_26,NA,non_equity
1970 Q1,All_27,NA,non_equity
1970 Q1,All_28,NA,non_equity
1970 Q1,All_29,NA,non_equity
1970 Q1,All_30,NA,non_equity
1970 Q1,All_31,NA,non_equity
1970 Q1,All_32,NA,non_equity
1970 Q1,All_33,NA,non_equity
1970 Q1,All_34,NA,non_equity
1970 Q1,All_35,NA,non_equity
1970 Q1,All_36,NA,non_equity
1970 Q1,All_37,NA,non_equity
1970 Q1,All_38,NA,non_equity
1970 Q1,All_39,NA,non_equity
1970 Q1,All_40,NA,non_equity
1970 Q1,All_41,NA,non_equity
1970 Q1,All_42,NA,non_equity
1970 Q1,All_43,NA,non_equity
1970 Q1,All_44,NA,non_equity
1970 Q1,All_45,NA,non_equity
1970 Q1,All_46,NA,non_equity
1970 Q1,All_47,NA,non_equity
1970 Q1,All_48,NA,non_equity
1970 Q1,All_49,NA,non_equity
1970 Q1,All_50,NA,non_equity
1970 Q1,All_51,NA,non_equity
1970 Q1,All_52,NA,non_equity
1970 Q1,All_53,NA,non_equity
1970 Q1,All_54,NA,non_equity
1970 Q1,All_55,NA,non_equity
1970 Q1,All_56,NA,non_equity
1970 Q1,All_57,NA,non_equity
1970 Q1,All_58,NA,non_equity
1970 Q1,All_59,NA,non_equity
1970 Q1,All_60,NA,non_equity
1970 Q1,All_61,NA,non_equity
1970 Q1,All_62,NA,non_equity
1970 Q1,All_63,NA,non_equity
1970 Q1,All_64,NA,non_equity
1970 Q1,All_65,NA,non_equity
1970 Q1,All_66,NA,non_equity
1970 Q1,All_67,NA,non_equity
1970 Q1,All_68,NA,non_equity
1970 Q1,All_69,NA,non_equity
1970 Q1,All_70,NA,non_equity
1970 Q1,All_71,NA,non_equity
1970 Q1,All_72,NA,non_equity
1970 Q1,All_73,NA,non_equity
1970 Q1,All_74,NA,non_equity
1970 Q1,All_75,NA,non_equity
1970 Q1,All_76,NA,non_equity
1970 Q1,All_77,NA,non_equity
1970 Q1,All_78,NA,non_equity
1970 Q1,All_79,NA,non_equity
1970 Q1,All_80,NA,non_equity
1970 Q1,All_81,NA,non_equity
1970 Q1,All_82,NA,non_equity
1970 Q1,All_83,NA,non_equity
1970 Q1,All_84,NA,non_equity
1970 Q1,All_85,NA,non_equity
1970 Q1,All_86,NA,non_equity
1970 Q1,All_87,NA,non_equity
1970 Q1,All_88,NA,non_equity
1970 Q1,All_89,NA,non_equity
1970 Q1,All_90,NA,non_equity
1970 Q1,All_91,NA,non_equity
1970 Q1,All_92,NA,non_equity
1970 Q1,All_93,NA,non_equity
1970 Q1,All_94,NA,non_equity
1970 Q1,All_95,NA,non_equity
1970 Q1,All_96,NA,non_equity
1970 Q1,All_97,NA,non_equity
1970 Q1,All_98,NA,non_equity
1970 Q1,All_99,NA,non_equity
1970 Q1,All_100,NA,non_equity
1970 Q1,All_101,NA,non_equity
1970 Q1,All_102,NA,non_equity
1970 Q1,All_103,NA,non_equity
1970 Q1,All_104,NA,non_equity
1970 Q1,All_105,NA,non_equity
1970 Q1,All_106,NA,non_equity
1970 Q1,All_107,NA,non_equity
1970 Q1,All_108,NA,non_equity
1970 Q1,All_109,NA,non_equity
1970 Q1,All_110,NA,non_equity
1970 Q1,All_111,NA,non_equity
1970 Q1,All_112,NA,non_equity
1970 Q1,All_113,NA,non_equity
1970 Q1,All_114,NA,non_equity
1970 Q1,All_115,NA,non_equity
1970 Q1,All_116,NA,non_equity
1970 Q1,All_117,NA,non_equity
1970 Q1,All_118,NA,non_equity
1970 Q1,All_119,NA,non_equity
1970 Q1,All_120,NA,non_equity
1970 Q1,All_121,NA,non_equity
1970 Q1,All_122,NA,non_equity
1970 Q1,All_123,NA,non_equity
1970 Q1,All_124,NA,non_equity
1970 Q2,US_bonds_01,NA,non_equity
1970 Q2,US_bonds_02,NA,non_equity
1970 Q2,US_bonds_03,NA,non_equity
1970 Q2,US_bonds_04,NA,non_equity
1970 Q2,US_bonds_05,NA,non_equity
1970 Q2,US_bonds_06,NA,non_equity
1970 Q2,US_bonds_07,NA,non_equity
1970 Q2,US_bonds_08,NA,non_equity
1970 Q2,US_bonds_09,NA,non_equity
1970 Q2,US_bonds_10,NA,non_equity
1970 Q2,US_bonds_11,NA,non_equity
1970 Q2,US_bonds_12,NA,non_equity
1970 Q2,US_bonds_13,NA,non_equity
1970 Q2,US_bonds_14,NA,non_equity
1970 Q2,US_bonds_15,NA,non_equity
1970 Q2,US_bonds_16,NA,non_equity
1970 Q2,US_bonds_17,NA,non_equity
1970 Q2,US_bonds_18,NA,non_equity
1970 Q2,US_bonds_19,NA,non_equity
1970 Q2,US_bonds_20,NA,non_equity
1970 Q2,Sov_bonds_01,NA,non_equity
1970 Q2,Sov_bonds_02,NA,non_equity
1970 Q2,Sov_bonds_03,NA,non_equity
1970 Q2,Sov_bonds_04,NA,non_equity
1970 Q2,Sov_bonds_05,NA,non_equity
1970 Q2,Sov_bonds_06,NA,non_equity
1970 Q2,Options_01,NA,non_equity
1970 Q2,Options_02,NA,non_equity
1970 Q2,Options_03,NA,non_equity
1970 Q2,Options_04,NA,non_equity
1970 Q2,Options_05,NA,non_equity
1970 Q2,Options_06,NA,non_equity
1970 Q2,Options_07,NA,non_equity
1970 Q2,Options_08,NA,non_equity
1970 Q2,Options_09,NA,non_equity
1970 Q2,Options_10,NA,non_equity
1970 Q2,Options_11,NA,non_equity
1970 Q2,Options_12,NA,non_equity
1970 Q2,Options_13,NA,non_equity
1970 Q2,Options_14,NA,non_equity
1970 Q2,Options_15,NA,non_equity
1970 Q2,Options_16,NA,non_equity
1970 Q2,Options_17,NA,non_equity
1970 Q2,Options_18,NA,non_equity
1970 Q2,CDS_01,NA,non_equity
1970 Q2,CDS_02,NA,non_equity
1970 Q2,CDS_03,NA,non_equity
1970 Q2,CDS_04,NA,non_equity
1970 Q2,CDS_05,NA,non_equity
1970 Q2,CDS_06,NA,non_equity
1970 Q2,CDS_07,NA,non_equity
1970 Q2,CDS_08,NA,non_equity
1970 Q2,CDS_09,NA,non_equity
1970 Q2,CDS_10,NA,non_equity
1970 Q2,CDS_11,NA,non_equity
1970 Q2,CDS_12,NA,non_equity
1970 Q2,CDS_13,NA,non_equity
1970 Q2,CDS_14,NA,non_equity
1970 Q2,CDS_15,NA,non_equity
1970 Q2,CDS_16,NA,non_equity
1970 Q2,CDS_17,NA,non_equity
1970 Q2,CDS_18,NA,non_equity
1970 Q2,CDS_19,NA,non_equity
1970 Q2,CDS_20,NA,non_equity
1970 Q2,Commod_01,NA,non_equity
1970 Q2,Commod_02,NA,non_equity
1970 Q2,Commod_03,NA,non_equity
1970 Q2,Commod_04,NA,non_equity
1970 Q2,Commod_05,NA,non_equity
1970 Q2,Commod_06,NA,non_equity
1970 Q2,Commod_07,NA,non_equity
1970 Q2,Commod_08,NA,non_equity
1970 Q2,Commod_09,NA,non_equity
1970 Q2,Commod_10,NA,non_equity
1970 Q2,Commod_11,NA,non_equity
1970 Q2,Commod_12,NA,non_equity
1970 Q2,Commod_13,NA,non_equity
1970 Q2,Commod_14,NA,non_equity
1970 Q2,Commod_15,NA,non_equity
1970 Q2,Commod_16,NA,non_equity
1970 Q2,Commod_17,NA,non_equity
1970 Q2,Commod_18,NA,non_equity
1970 Q2,Commod_19,NA,non_equity
1970 Q2,Commod_20,NA,non_equity
1970 Q2,Commod_21,NA,non_equity
1970 Q2,Commod_22,NA,non_equity
1970 Q2,Commod_23,NA,non_equity
1970 Q2,FX_01,NA,non_equity
1970 Q2,FX_02,NA,non_equity
1970 Q2,FX_03,NA,non_equity
1970 Q2,FX_04,NA,non_equity
1970 Q2,FX_05,NA,non_equity
1970 Q2,FX_06,NA,non_equity
1970 Q2,FX_07,NA,non_equity
1970 Q2,FX_08,NA,non_equity
1970 Q2,FX_09,NA,non_equity
1970 Q2,FX_10,NA,non_equity
1970 Q2,FX_11,NA,non_equity
1970 Q2,FX_12,NA,non_equity
1970 Q2,All_01,0.5987,non_equity
1970 Q2,All_02,0.6667000000000001,non_equity
1970 Q2,All_03,0.7161,non_equity
1970 Q2,All_04,0.7333000000000001,non_equity
1970 Q2,All_05,0.7404,non_equity
1970 Q2,All_06,0.6062000000000001,non_equity
1970 Q2,All_07,0.7110000000000001,non_equity
1970 Q2,All_08,0.6967,non_equity
1970 Q2,All_09,0.7605,non_equity
1970 Q2,All_10,0.7665,non_equity
1970 Q2,All_11,0.6492,non_equity
1970 Q2,All_12,0.7296,non_equity
1970 Q2,All_13,0.7019,non_equity
1970 Q2,All_14,0.8085,non_equity
1970 Q2,All_15,0.7652,non_equity
1970 Q2,All_16,0.7313000000000001,non_equity
1970 Q2,All_17,0.7289,non_equity
1970 Q2,All_18,0.8031,non_equity
1970 Q2,All_19,0.8082,non_equity
1970 Q2,All_20,0.7428,non_equity
1970 Q2,All_21,0.7712,non_equity
1970 Q2,All_22,0.8273,non_equity
1970 Q2,All_23,0.8326,non_equity
1970 Q2,All_24,0.9105,non_equity
1970 Q2,All_25,0.8109999999999999,non_equity
1970 Q2,All_26,NA,non_equity
1970 Q2,All_27,NA,non_equity
1970 Q2,All_28,NA,non_equity
1970 Q2,All_29,NA,non_equity
1970 Q2,All_30,NA,non_equity
1970 Q2,All_31,NA,non_equity
1970 Q2,All_32,NA,non_equity
1970 Q2,All_33,NA,non_equity
1970 Q2,All_34,NA,non_equity
1970 Q2,All_35,NA,non_equity
1970 Q2,All_36,NA,non_equity
1970 Q2,All_37,NA,non_equity
1970 Q2,All_38,NA,non_equity
1970 Q2,All_39,NA,non_equity
1970 Q2,All_40,NA,non_equity
1970 Q2,All_41,NA,non_equity
1970 Q2,All_42,NA,non_equity
1970 Q2,All_43,NA,non_equity
1970 Q2,All_44,NA,non_equity
1970 Q2,All_45,NA,non_equity
1970 Q2,All_46,NA,non_equity
1970 Q2,All_47,NA,non_equity
1970 Q2,All_48,NA,non_equity
1970 Q2,All_49,NA,non_equity
1970 Q2,All_50,NA,non_equity
1970 Q2,All_51,NA,non_equity
1970 Q2,All_52,NA,non_equity
1970 Q2,All_53,NA,non_equity
1970 Q2,All_54,NA,non_equity
1970 Q2,All_55,NA,non_equity
1970 Q2,All_56,NA,non_equity
1970 Q2,All_57,NA,non_equity
1970 Q2,All_58,NA,non_equity
1970 Q2,All_59,NA,non_equity
1970 Q2,All_60,NA,non_equity
1970 Q2,All_61,NA,non_equity
1970 Q2,All_62,NA,non_equity
1970 Q2,All_63,NA,non_equity
1970 Q2,All_64,NA,non_equity
1970 Q2,All_65,NA,non_equity
1970 Q2,All_66,NA,non_equity
1970 Q2,All_67,NA,non_equity
1970 Q2,All_68,NA,non_equity
1970 Q2,All_69,NA,non_equity
1970 Q2,All_70,NA,non_equity
1970 Q2,All_71,NA,non_equity
1970 Q2,All_72,NA,non_equity
1970 Q2,All_73,NA,non_equity
1970 Q2,All_74,NA,non_equity
1970 Q2,All_75,NA,non_equity
1970 Q2,All_76,NA,non_equity
1970 Q2,All_77,NA,non_equity
1970 Q2,All_78,NA,non_equity
1970 Q2,All_79,NA,non_equity
1970 Q2,All_80,NA,non_equity
1970 Q2,All_81,NA,non_equity
1970 Q2,All_82,NA,non_equity
1970 Q2,All_83,NA,non_equity
1970 Q2,All_84,NA,non_equity
1970 Q2,All_85,NA,non_equity
1970 Q2,All_86,NA,non_equity
1970 Q2,All_87,NA,non_equity
1970 Q2,All_88,NA,non_equity
1970 Q2,All_89,NA,non_equity
1970 Q2,All_90,NA,non_equity
1970 Q2,All_91,NA,non_equity
1970 Q2,All_92,NA,non_equity
1970 Q2,All_93,NA,non_equity
1970 Q2,All_94,NA,non_equity
1970 Q2,All_95,NA,non_equity
1970 Q2,All_96,NA,non_equity
1970 Q2,All_97,NA,non_equity
1970 Q2,All_98,NA,non_equity
1970 Q2,All_99,NA,non_equity
1970 Q2,All_100,NA,non_equity
1970 Q2,All_101,NA,non_equity
1970 Q2,All_102,NA,non_equity
1970 Q2,All_103,NA,non_equity
1970 Q2,All_104,NA,non_equity
1970 Q2,All_105,NA,non_equity
1970 Q2,All_106,NA,non_equity
1970 Q2,All_107,NA,non_equity
1970 Q2,All_108,NA,non_equity
1970 Q2,All_109,NA,non_equity
1970 Q2,All_110,NA,non_equity
1970 Q2,All_111,NA,non_equity
1970 Q2,All_112,NA,non_equity
1970 Q2,All_113,NA,non_equity
1970 Q2,All_114,NA,non_equity
1970 Q2,All_115,NA,non_equity
1970 Q2,All_116,NA,non_equity
1970 Q2,All_117,NA,non_equity
1970 Q2,All_118,NA,non_equity
1970 Q2,All_119,NA,non_equity
1970 Q2,All_120,NA,non_equity
1970 Q2,All_121,NA,non_equity
1970 Q2,All_122,NA,non_equity
1970 Q2,All_123,NA,non_equity
1970 Q2,All_124,NA,non_equity
1970 Q3,US_bonds_01,NA,non_equity
1970 Q3,US_bonds_02,NA,non_equity
1970 Q3,US_bonds_03,NA,non_equity
1970 Q3,US_bonds_04,NA,non_equity
1970 Q3,US_bonds_05,NA,non_equity
1970 Q3,US_bonds_06,NA,non_equity
1970 Q3,US_bonds_07,NA,non_equity
1970 Q3,US_bonds_08,NA,non_equity
1970 Q3,US_bonds_09,NA,non_equity
1970 Q3,US_bonds_10,NA,non_equity
1970 Q3,US_bonds_11,NA,non_equity
1970 Q3,US_bonds_12,NA,non_equity
1970 Q3,US_bonds_13,NA,non_equity
1970 Q3,US_bonds_14,NA,non_equity
1970 Q3,US_bonds_15,NA,non_equity
1970 Q3,US_bonds_16,NA,non_equity
1970 Q3,US_bonds_17,NA,non_equity
1970 Q3,US_bonds_18,NA,non_equity
1970 Q3,US_bonds_19,NA,non_equity
1970 Q3,US_bonds_20,NA,non_equity
1970 Q3,Sov_bonds_01,NA,non_equity
1970 Q3,Sov_bonds_02,NA,non_equity
1970 Q3,Sov_bonds_03,NA,non_equity
1970 Q3,Sov_bonds_04,NA,non_equity
1970 Q3,Sov_bonds_05,NA,non_equity
1970 Q3,Sov_bonds_06,NA,non_equity
1970 Q3,Options_01,NA,non_equity
1970 Q3,Options_02,NA,non_equity
1970 Q3,Options_03,NA,non_equity
1970 Q3,Options_04,NA,non_equity
1970 Q3,Options_05,NA,non_equity
1970 Q3,Options_06,NA,non_equity
1970 Q3,Options_07,NA,non_equity
1970 Q3,Options_08,NA,non_equity
1970 Q3,Options_09,NA,non_equity
1970 Q3,Options_10,NA,non_equity
1970 Q3,Options_11,NA,non_equity
1970 Q3,Options_12,NA,non_equity
1970 Q3,Options_13,NA,non_equity
1970 Q3,Options_14,NA,non_equity
1970 Q3,Options_15,NA,non_equity
1970 Q3,Options_16,NA,non_equity
1970 Q3,Options_17,NA,non_equity
1970 Q3,Options_18,NA,non_equity
1970 Q3,CDS_01,NA,non_equity
1970 Q3,CDS_02,NA,non_equity
1970 Q3,CDS_03,NA,non_equity
1970 Q3,CDS_04,NA,non_equity
1970 Q3,CDS_05,NA,non_equity
1970 Q3,CDS_06,NA,non_equity
1970 Q3,CDS_07,NA,non_equity
1970 Q3,CDS_08,NA,non_equity
1970 Q3,CDS_09,NA,non_equity
1970 Q3,CDS_10,NA,non_equity
1970 Q3,CDS_11,NA,non_equity
1970 Q3,CDS_12,NA,non_equity
1970 Q3,CDS_13,NA,non_equity
1970 Q3,CDS_14,NA,non_equity
1970 Q3,CDS_15,NA,non_equity
1970 Q3,CDS_16,NA,non_equity
1970 Q3,CDS_17,NA,non_equity
1970 Q3,CDS_18,NA,non_equity
1970 Q3,CDS_19,NA,non_equity
1970 Q3,CDS_20,NA,non_equity
1970 Q3,Commod_01,NA,non_equity
1970 Q3,Commod_02,NA,non_equity
1970 Q3,Commod_03,NA,non_equity
1970 Q3,Commod_04,NA,non_equity
1970 Q3,Commod_05,NA,non_equity
1970 Q3,Commod_06,NA,non_equity
1970 Q3,Commod_07,NA,non_equity
1970 Q3,Commod_08,NA,non_equity
1970 Q3,Commod_09,NA,non_equity
1970 Q3,Commod_10,NA,non_equity
1970 Q3,Commod_11,NA,non_equity
1970 Q3,Commod_12,NA,non_equity
1970 Q3,Commod_13,NA,non_equity
1970 Q3,Commod_14,NA,non_equity
1970 Q3,Commod_15,NA,non_equity
1970 Q3,Commod_16,NA,non_equity
1970 Q3,Commod_17,NA,non_equity
1970 Q3,Commod_18,NA,non_equity
1970 Q3,Commod_19,NA,non_equity
1970 Q3,Commod_20,NA,non_equity
1970 Q3,Commod_21,NA,non_equity
1970 Q3,Commod_22,NA,non_equity
1970 Q3,Commod_23,NA,non_equity
1970 Q3,FX_01,NA,non_equity
1970 Q3,FX_02,NA,non_equity
1970 Q3,FX_03,NA,non_equity
1970 Q3,FX_04,NA,non_equity
1970 Q3,FX_05,NA,non_equity
1970 Q3,FX_06,NA,non_equity
1970 Q3,FX_07,NA,non_equity
1970 Q3,FX_08,NA,non_equity
1970 Q3,FX_09,NA,non_equity
1970 Q3,FX_10,NA,non_equity
1970 Q3,FX_11,NA,non_equity
1970 Q3,FX_12,NA,non_equity
1970 Q3,All_01,1.3521,non_equity
1970 Q3,All_02,1.31,non_equity
1970 Q3,All_03,1.3023,non_equity
1970 Q3,All_04,1.2684,non_equity
1970 Q3,All_05,1.2321,non_equity
1970 Q3,All_06,1.3835,non_equity
1970 Q3,All_07,1.389,non_equity
1970 Q3,All_08,1.2267000000000001,non_equity
1970 Q3,All_09,1.2801,non_equity
1970 Q3,All_10,1.2351,non_equity
1970 Q3,All_11,1.3105,non_equity
1970 Q3,All_12,1.2661,non_equity
1970 Q3,All_13,1.2730000000000001,non_equity
1970 Q3,All_14,1.1727,non_equity
1970 Q3,All_15,1.2258,non_equity
1970 Q3,All_16,1.213,non_equity
1970 Q3,All_17,1.2585,non_equity
1970 Q3,All_18,1.1757,non_equity
1970 Q3,All_19,1.1936,non_equity
1970 Q3,All_20,1.283,non_equity
1970 Q3,All_21,1.1635,non_equity
1970 Q3,All_22,1.1417,non_equity
1970 Q3,All_23,1.1358,non_equity
1970 Q3,All_24,1.1635,non_equity
1970 Q3,All_25,1.1767,non_equity
1970 Q3,All_26,NA,non_equity
1970 Q3,All_27,NA,non_equity
1970 Q3,All_28,NA,non_equity
1970 Q3,All_29,NA,non_equity
1970 Q3,All_30,NA,non_equity
1970 Q3,All_31,NA,non_equity
1970 Q3,All_32,NA,non_equity
1970 Q3,All_33,NA,non_equity
1970 Q3,All_34,NA,non_equity
1970 Q3,All_35,NA,non_equity
1970 Q3,All_36,NA,non_equity
1970 Q3,All_37,NA,non_equity
1970 Q3,All_38,NA,non_equity
1970 Q3,All_39,NA,non_equity
1970 Q3,All_40,NA,non_equity
1970 Q3,All_41,NA,non_equity
1970 Q3,All_42,NA,non_equity
1970 Q3,All_43,NA,non_equity
1970 Q3,All_44,NA,non_equity
1970 Q3,All_45,NA,non_equity
1970 Q3,All_46,NA,non_equity
1970 Q3,All_47,NA,non_equity
1970 Q3,All_48,NA,non_equity
1970 Q3,All_49,NA,non_equity
1970 Q3,All_50,NA,non_equity
1970 Q3,All_51,NA,non_equity
1970 Q3,All_52,NA,non_equity
1970 Q3,All_53,NA,non_equity
1970 Q3,All_54,NA,non_equity
1970 Q3,All_55,NA,non_equity
1970 Q3,All_56,NA,non_equity
1970 Q3,All_57,NA,non_equity
1970 Q3,All_58,NA,non_equity
1970 Q3,All_59,NA,non_equity
1970 Q3,All_60,NA,non_equity
1970 Q3,All_61,NA,non_equity
1970 Q3,All_62,NA,non_equity
1970 Q3,All_63,NA,non_equity
1970 Q3,All_64,NA,non_equity
1970 Q3,All_65,NA,non_equity
1970 Q3,All_66,NA,non_equity
1970 Q3,All_67,NA,non_equity
1970 Q3,All_68,NA,non_equity
1970 Q3,All_69,NA,non_equity
1970 Q3,All_70,NA,non_equity
1970 Q3,All_71,NA,non_equity
1970 Q3,All_72,NA,non_equity
1970 Q3,All_73,NA,non_equity
1970 Q3,All_74,NA,non_equity
1970 Q3,All_75,NA,non_equity
1970 Q3,All_76,NA,non_equity
1970 Q3,All_77,NA,non_equity
1970 Q3,All_78,NA,non_equity
1970 Q3,All_79,NA,non_equity
1970 Q3,All_80,NA,non_equity
1970 Q3,All_81,NA,non_equity
1970 Q3,All_82,NA,non_equity
1970 Q3,All_83,NA,non_equity
1970 Q3,All_84,NA,non_equity
1970 Q3,All_85,NA,non_equity
1970 Q3,All_86,NA,non_equity
1970 Q3,All_87,NA,non_equity
1970 Q3,All_88,NA,non_equity
1970 Q3,All_89,NA,non_equity
1970 Q3,All_90,NA,non_equity
1970 Q3,All_91,NA,non_equity
1970 Q3,All_92,NA,non_equity
1970 Q3,All_93,NA,non_equity
1970 Q3,All_94,NA,non_equity
1970 Q3,All_95,NA,non_equity
1970 Q3,All_96,NA,non_equity
1970 Q3,All_97,NA,non_equity
1970 Q3,All_98,NA,non_equity
1970 Q3,All_99,NA,non_equity
1970 Q3,All_100,NA,non_equity
1970 Q3,All_101,NA,non_equity
1970 Q3,All_102,NA,non_equity
1970 Q3,All_103,NA,non_equity
1970 Q3,All_104,NA,non_equity
1970 Q3,All_105,NA,non_equity
1970 Q3,All_106,NA,non_equity
1970 Q3,All_107,NA,non_equity
1970 Q3,All_108,NA,non_equity
1970 Q3,All_109,NA,non_equity
1970 Q3,All_110,NA,non_equity
1970 Q3,All_111,NA,non_equity
1970 Q3,All_112,NA,non_equity
1970 Q3,All_113,NA,non_equity
1970 Q3,All_114,NA,non_equity
1970 Q3,All_115,NA,non_equity
1970 Q3,All_116,NA,non_equity
1970 Q3,All_117,NA,non_equity
1970 Q3,All_118,NA,non_equity
1970 Q3,All_119,NA,non_equity
1970 Q3,All_120,NA,non_equity
1970 Q3,All_121,NA,non_equity
1970 Q3,All_122,NA,non_equity
1970 Q3,All_123,NA,non_equity
1970 Q3,All_124,NA,non_equity
1970 Q4,US_bonds_01,NA,non_equity
1970 Q4,US_bonds_02,NA,non_equity
1970 Q4,US_bonds_03,NA,non_equity
1970 Q4,US_bonds_04,NA,non_equity
1970 Q4,US_bonds_05,NA,non_equity
1970 Q4,US_bonds_06,NA,non_equity
1970 Q4,US_bonds_07,NA,non_equity
1970 Q4,US_bonds_08,NA,non_equity
1970 Q4,US_bonds_09,NA,non_equity
1970 Q4,US_bonds_10,NA,non_equity
1970 Q4,US_bonds_11,NA,non_equity
1970 Q4,US_bonds_12,NA,non_equity
1970 Q4,US_bonds_13,NA,non_equity
1970 Q4,US_bonds_14,NA,non_equity
1970 Q4,US_bonds_15,NA,non_equity
1970 Q4,US_bonds_16,NA,non_equity
1970 Q4,US_bonds_17,NA,non_equity
