Quarter,portfolio_id,returns,asset_class,asset_id,psi_t,phi_t,cay_t,T_Bill_Rate,RREL_t,consumption_growth,avg_excess_return
1980 Q3,ME3 BM2,1.0608009240519918,equity,size_bm,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.030732409281341466
1980 Q3,ME3 BM3,1.059339296952805,equity,size_bm,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.0321940363805282
1980 Q3,ME3 BM4,1.027298198994962,equity,size_bm,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.06423513433837114
1980 Q3,ME3 BM5,1.036589478916339,equity,size_bm,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.05494385441699423
1980 Q3,ME4 BM1,1.1159460983992628,equity,size_bm,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,0.024412765065929598
1980 Q3,ME4 BM2,1.1268425068354897,equity,size_bm,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,0.035309173502156455
1980 Q3,ME4 BM3,1.0283017267380565,equity,size_bm,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.06323160659527671
1980 Q3,ME4 BM4,1.022400541903925,equity,size_bm,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.0691327914294082
1980 Q3,ME4 BM5,1.0031165141152596,equity,size_bm,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.08841681921807365
1980 Q3,BIG LoBM,1.1142529219356763,equity,size_bm,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,0.02271958860234302
1980 Q3,ME5 BM2,1.1232376277139977,equity,size_bm,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,0.031704294380664466
1980 Q3,ME5 BM3,1.168044926949456,equity,size_bm,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,0.0765115936161227
1980 Q3,ME5 BM4,1.0204714299643907,equity,size_bm,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.07106190336894258
1980 Q3,BIG HiBM,1.0437812266422575,equity,size_bm,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.04775210669107577
1980 Q3,SMALL LoINV,1.0519455236954138,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.03958780963791941
1980 Q3,ME1 INV2,1.0692502392457668,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.022283094087566457
1980 Q3,ME1 INV3,1.06992439704977,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.021608936283563196
1980 Q3,ME1 INV4,1.0860526453815627,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.005480687951770591
1980 Q3,SMALL HiINV,1.102237378717184,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,0.010704045383850724
1980 Q3,ME2 INV1,1.0475769413641158,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.04395639196921741
1980 Q3,ME2 INV2,1.066756011746624,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.02477732158670931
1980 Q3,ME2 INV3,1.0860585923477004,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.005474740985632831
1980 Q3,ME2 INV4,1.085389312836492,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.006144020496841263
1980 Q3,ME2 INV5,1.1260116946740166,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,0.03447836134068338
1980 Q3,ME3 INV1,1.077774669676956,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.013758663656377346
1980 Q3,ME3 INV2,1.0373267450433663,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.05420658828996694
1980 Q3,ME3 INV3,1.034939160669636,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.05659417266369715
1980 Q3,ME3 INV4,1.0808656744519585,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.010667658881374775
1980 Q3,ME3 INV5,1.0846022936178754,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.006931039715457832
1980 Q3,ME4 INV1,1.0243262817880967,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.06720705154523654
1980 Q3,ME4 INV2,1.0232424788838645,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.0682908544494687
1980 Q3,ME4 INV3,1.053370876722694,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.03816245661063933
1980 Q3,ME4 INV4,1.118053878132876,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,0.02652054479954269
1980 Q3,ME4 INV5,1.1088418828629245,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,0.017308549529591266
1980 Q3,BIG LoINV,1.0305137010803702,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.06101963225296303
1980 Q3,ME5 INV2,1.0858659388407992,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.005667394492534061
1980 Q3,ME5 INV3,1.1114309564624676,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,0.019897623129134345
1980 Q3,ME5 INV4,1.120434922943511,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,0.028901589610177858
1980 Q3,BIG HiINV,1.1491359369193768,equity,size_inv,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,0.05760260358604352
1980 Q3,SMALL LoOP,1.0686894002471867,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.022843933086146517
1980 Q3,ME1 OP2,1.0621796893366475,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.02935364399668572
1980 Q3,ME1 OP3,1.0509293322768876,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.04060400105644568
1980 Q3,ME1 OP4,1.097341642574282,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,0.005808309240948661
1980 Q3,SMALL HiOP,1.1194285826025798,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,0.02789524926924658
1980 Q3,ME2 OP1,1.097261670999778,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,0.0057283376664447605
1980 Q3,ME2 OP2,1.0938769685725729,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,0.0023436352392396387
1980 Q3,ME2 OP3,1.0711805709534301,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.020352762379903133
1980 Q3,ME2 OP4,1.1017627234760627,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,0.0102293901427295
1980 Q3,ME2 OP5,1.0957052456720322,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,0.004171912338698958
1980 Q3,ME3 OP1,1.0411500042078465,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.05038332912548671
1980 Q3,ME3 OP2,1.054518898153911,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.037014435179422156
1980 Q3,ME3 OP3,1.0910561551708933,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-4.771781624399729e-4
1980 Q3,ME3 OP4,1.064211735244868,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.02732159808846535
1980 Q3,ME3 OP5,1.0711846543677956,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.020348678965537603
1980 Q3,ME4 OP1,1.0152981616387293,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.07623517169460392
1980 Q3,ME4 OP2,1.052299206217794,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.0392341271155392
1980 Q3,ME4 OP3,1.061802017779774,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.029731315553559234
1980 Q3,ME4 OP4,1.0846158961898822,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.006917437143451055
1980 Q3,ME4 OP5,1.1183459507868558,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,0.02681261745352259
1980 Q3,BIG LoOP,1.026490963657689,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.06504236967564414
1980 Q3,ME5 OP2,1.041510158080082,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,-0.05002317525325117
1980 Q3,ME5 OP3,1.1593857443819078,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,0.06785241104857453
1980 Q3,ME5 OP4,1.102564676987033,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,0.011031343653699732
1980 Q3,BIG HiOP,1.1359093923462653,equity,size_op,0.904781885263691,2.7619908847572887,-0.0183844128,1.0915333333333332,0.002147222222222231,0.01096919361829296,0.04437605901293207
1980 Q4,Lo PRIOR,1.1566953173849999,equity,long_run_reversals,0.899861482279526,2.932560059324761,-0.0104495035,1.1361333333333334,0.040494444444444444,0.013511055605756939,0.020561984051666427
1980 Q4,PRIOR 2,1.1153936350199998,equity,long_run_reversals,0.899861482279526,2.932560059324761,-0.0104495035,1.1361333333333334,0.040494444444444444,0.013511055605756939,-0.020739698313333665
1980 Q4,PRIOR 3,1.0491884635679998,equity,long_run_reversals,0.899861482279526,2.932560059324761,-0.0104495035,1.1361333333333334,0.040494444444444444,0.013511055605756939,-0.08694486976533367
1980 Q4,PRIOR 4,1.0700344614719999,equity,long_run_reversals,0.899861482279526,2.932560059324761,-0.0104495035,1.1361333333333334,0.040494444444444444,0.013511055605756939,-0.06609887186133356
1980 Q4,PRIOR 5,1.0151371232639999,equity,long_run_reversals,0.899861482279526,2.932560059324761,-0.0104495035,1.1361333333333334,0.040494444444444444,0.013511055605756939,-0.12099621006933359
1980 Q4,PRIOR 6,1.008813538964,equity,long_run_reversals,0.899861482279526,2.932560059324761,-0.0104495035,1.1361333333333334,0.040494444444444444,0.013511055605756939,-0.12731979436933338
1980 Q4,PRIOR 7,0.94020890544,equity,long_run_reversals,0.899861482279526,2.932560059324761,-0.0104495035,1.1361333333333334,0.040494444444444444,0.013511055605756939,-0.19592442789333342
1980 Q4,PRIOR 8,0.9475266614579998,equity,long_run_reversals,0.899861482279526,2.932560059324761,-0.0104495035,1.1361333333333334,0.040494444444444444,0.013511055605756939,-0.18860667187533364
1980 Q4,PRIOR 9,0.9418691991280002,equity,long_run_reversals,0.899861482279526,2.932560059324761,-0.0104495035,1.1361333333333334,0.040494444444444444,0.013511055605756939,-0.19426413420533328
1980 Q4,Hi PRIOR,0.98759218731,equity,long_run_reversals,0.899861482279526,2.932560059324761,-0.0104495035,1.1361333333333334,0.040494444444444444,0.013511055605756939,-0.14854114602333346
1980 Q4,SMALL LoBM,0.9901363440916862,equity,size_bm,0.899861482279526,2.932560059324761,-0.0104495035,1.1361333333333334,0.040494444444444444,0.013511055605756939,-0.14599698924164728
1980 Q4,ME1 BM2,1.0897626876195625,equity,size_bm,0.899861482279526,2.932560059324761,-0.0104495035,1.1361333333333334,0.040494444444444444,0.013511055605756939,-0.04637064571377092
1980 Q4,ME1 BM3,1.1211689446126671,equity,size_bm,0.899861482279526,2.932560059324761,-0.0104495035,1.1361333333333334,0.040494444444444444,0.013511055605756939,-0.0149643887206663
1980 Q4,ME1 BM4,1.1296141418814718,equity,size_bm,0.899861482279526,2.932560059324761,-0.0104495035,1.1361333333333334,0.040494444444444444,0.013511055605756939,-0.006519191451861639
1980 Q4,SMALL HiBM,1.1347094871481642,equity,size_bm,0.899861482279526,2.932560059324761,-0.0104495035,1.1361333333333334,0.040494444444444444,0.013511055605756939,-0.0014238461851692197
1980 Q4,ME2 BM1,1.0230189126660005,equity,size_bm,0.899861482279526,2.932560059324761,-0.0104495035,1.1361333333333334,0.040494444444444444,0.013511055605756939,-0.1131144206673329
1980 Q4,ME2 BM2,1.1003510028100465,equity,size_bm,0.899861482279526,2.932560059324761,-0.0104495035,1.1361333333333334,0.040494444444444444,0.013511055605756939,-0.03578233052328694
1980 Q4,ME2 BM3,1.1062117706590324,equity,size_bm,0.899861482279526,2.932560059324761,-0.0104495035,1.1361333333333334,0.040494444444444444,0.013511055605756939,-0.029921562674301017
1980 Q4,ME2 BM4,1.1363569229127821,equity,size_bm,0.899861482279526,2.932560059324761,-0.0104495035,1.1361333333333334,0.040494444444444444,0.013511055605756939,2.2358957944867974e-4
1980 Q4,ME2 BM5,1.1514697367161417,equity,size_bm,0.899861482279526,2.932560059324761,-0.0104495035,1.1361333333333334,0.040494444444444444,0.013511055605756939,0.015336403382808284
1980 Q4,ME3 BM1,1.056433375124673,equity,size_bm,0.899861482279526,2.932560059324761,-0.0104495035,1.1361333333333334,0.040494444444444444,0.013511055605756939,-0.07969995820866038
1980 Q4,ME3 BM2,1.0852295992536132,equity,size_bm,0.899861482279526,2.932560059324761,-0.0104495035,1.1361333333333334,0.040494444444444444,0.013511055605756939,-0.050903734079720264
